YOR202W,add4,4/26/12,1,17,5
YOR202W,add4,4/26/12,1,18,4
YOR202W,add4,4/26/12,1,19,1
YOR202W,add4,4/26/12,1,20,1
YOR202W,add4,4/26/12,1,21,2
YOR202W,add4,4/26/12,1,22,3
YOR202W,add4,4/26/12,1,23,3
YOR202W,add4,4/26/12,1,24,3
YOR202W,add4,4/26/12,2,1,5
YOR202W,add4,4/26/12,2,24,1
YOR202W,add4,4/26/12,3,1,5
YOR202W,add4,4/26/12,3,24,1
YOR202W,add4,4/26/12,4,1,4
YOR202W,add4,4/26/12,4,24,1
YOR202W,add4,4/26/12,5,1,3
YOR202W,add4,4/26/12,5,24,4
YOR202W,add4,4/26/12,6,1,3
YOR202W,add4,4/26/12,6,24,1
YOR202W,add4,4/26/12,7,1,3
YOR202W,add4,4/26/12,7,24,2
YOR202W,add4,4/26/12,8,1,4
YOR202W,add4,4/26/12,8,24,1
YOR202W,add4,4/26/12,9,1,0
YOR202W,add4,4/26/12,9,24,3
YOR202W,add4,4/26/12,10,1,5
YOR202W,add4,4/26/12,10,24,4
YOR202W,add4,4/26/12,11,1,4
YOR202W,add4,4/26/12,11,24,3
YOR202W,add4,4/26/12,12,1,4
YOR202W,add4,4/26/12,12,24,1
YOR202W,add4,4/26/12,13,1,4
YOR202W,add4,4/26/12,13,24,1
YOR202W,add4,4/26/12,14,1,4
YOR202W,add4,4/26/12,14,24,3
YOR202W,add4,4/26/12,15,1,5
YOR202W,add4,4/26/12,15,24,1
YOR202W,add4,4/26/12,16,1,5
YOR202W,add4,4/26/12,16,2,4
YOR202W,add4,4/26/12,16,3,4
YOR202W,add4,4/26/12,16,4,4
YOR202W,add4,4/26/12,16,5,0
YOR202W,add4,4/26/12,16,7,5
YOR202W,add4,4/26/12,16,8,4
YOR202W,add4,4/26/12,16,9,5
YOR202W,add4,4/26/12,16,10,5
YOR202W,add4,4/26/12,16,11,2
YOR202W,add4,4/26/12,16,12,5
YOR202W,add4,4/26/12,16,13,0
YOR202W,add4,4/26/12,16,14,5
YOR202W,add4,4/26/12,16,15,5
YOR202W,add4,4/26/12,16,16,2
YOR202W,add4,4/26/12,16,17,2
YOR202W,add4,4/26/12,16,18,1
YOR202W,add4,4/26/12,16,19,1
YOR202W,add4,4/26/12,16,20,1
YOR202W,add4,4/26/12,16,21,2
YOR202W,add4,4/26/12,16,22,3
YOR202W,add4,4/26/12,16,23,3
YOR202W,add4,4/26/12,16,24,2
YOR202W,rmkDM,06/18/12,1,1,5
YOR202W,rmkDM,06/18/12,1,2,5
YOR202W,rmkDM,06/18/12,1,5,2
YOR202W,rmkDM,06/18/12,1,6,1
YOR202W,rmkDM,06/18/12,1,7,2
YOR202W,rmkDM,06/18/12,1,8,0
YOR202W,rmkDM,06/18/12,1,9,4
YOR202W,rmkDM,06/18/12,1,10,3
YOR202W,rmkDM,06/18/12,1,11,5
YOR202W,rmkDM,06/18/12,1,12,2
YOR202W,rmkDM,06/18/12,1,13,2
YOR202W,rmkDM,06/18/12,1,14,3
YOR202W,rmkDM,06/18/12,1,15,2
YOR202W,rmkDM,06/18/12,1,16,1
YOR202W,rmkDM,06/18/12,1,17,1
YOR202W,rmkDM,06/18/12,1,18,3
YOR202W,rmkDM,06/18/12,1,19,1
YOR202W,rmkDM,06/18/12,1,20,1
YOR202W,rmkDM,06/18/12,1,21,1
YOR202W,rmkDM,06/18/12,1,22,1
YOR202W,rmkDM,06/18/12,1,23,1
YOR202W,rmkDM,06/18/12,1,24,1
YOR202W,rmkDM,06/19/12,2,1,5
YOR202W,rmkDM,06/19/12,2,24,3
YOR202W,rmkDM,06/18/12,3,24,4
YOR202W,rmkDM,06/19/12,4,1,0
YOR202W,rmkDM,06/19/12,4,24,3
YOR202W,rmkDM,06/18/12,5,24,3
YOR202W,rmkDM,06/19/12,6,1,0
YOR202W,rmkDM,06/19/12,6,24,1
YOR202W,rmkDM,06/18/12,7,24,1
YOR202W,rmkDM,06/19/12,8,1,5
YOR202W,rmkDM,06/19/12,8,24,4
YOR202W,rmkDM,06/18/12,9,24,1
YOR202W,rmkDM,06/19/12,10,1,4
YOR202W,rmkDM,06/19/12,10,24,1
YOR202W,rmkDM,06/18/12,11,1,1
YOR202W,rmkDM,06/18/12,11,24,4
YOR202W,rmkDM,06/19/12,12,1,5
YOR202W,rmkDM,06/19/12,12,24,1
YOR202W,rmkDM,06/18/12,13,24,4
YOR202W,rmkDM,06/19/12,14,1,5
YOR202W,rmkDM,06/19/12,14,24,1
YOR202W,rmkDM,06/18/12,15,24,1
YOR202W,rmkDM,06/19/12,16,1,5
YOR202W,rmkDM,06/19/12,16,2,0
YOR202W,rmkDM,06/19/12,16,3,0
YOR202W,rmkDM,06/19/12,16,4,4
YOR202W,rmkDM,06/19/12,16,5,0
YOR202W,rmkDM,06/19/12,16,6,5
YOR202W,rmkDM,06/19/12,16,8,5
YOR202W,rmkDM,06/19/12,16,9,5
YOR202W,rmkDM,06/19/12,16,10,0
YOR202W,rmkDM,06/19/12,16,11,5
YOR202W,rmkDM,06/19/12,16,12,0
YOR202W,rmkDM,06/19/12,16,13,4
YOR202W,rmkDM,06/19/12,16,14,1
YOR202W,rmkDM,06/19/12,16,15,4
YOR202W,rmkDM,06/19/12,16,16,5
YOR202W,rmkDM,06/19/12,16,17,4
YOR202W,rmkDM,06/19/12,16,18,4
YOR202W,rmkDM,06/19/12,16,19,4
YOR202W,rmkDM,06/19/12,16,20,1
YOR202W,rmkDM,06/19/12,16,21,4
YOR202W,rmkDM,06/19/12,16,22,3
YOR202W,rmkDM,06/19/12,16,23,4
YOR202W,rmkDM,06/19/12,16,24,2
YOR202W,10,12/10/11,1,1,0
YOR202W,10,12/10/11,1,2,0
YOR202W,10,12/10/11,1,3,0
YOR202W,10,12/10/11,1,4,4
YOR202W,10,12/10/11,1,5,0
YOR202W,10,12/10/11,1,6,5
YOR202W,10,12/10/11,1,7,2
YOR202W,10,12/10/11,1,8,1
YOR202W,10,12/10/11,1,9,1
YOR202W,10,12/10/11,1,10,4
YOR202W,10,12/10/11,1,11,4
YOR202W,10,12/10/11,1,12,5
YOR202W,10,12/10/11,1,13,1
YOR202W,10,12/10/11,1,14,3
YOR202W,10,12/10/11,1,15,2
YOR202W,10,12/10/11,1,16,1
YOR202W,10,12/10/11,1,18,3
YOR202W,10,12/10/11,1,19,1
YOR202W,10,12/10/11,1,20,3
YOR202W,10,12/10/11,1,23,1
YOR202W,10,12/10/11,1,24,4
YOR202W,10,12/10/11,2,1,1
YOR202W,10,12/10/11,2,24,3
YOR202W,10,12/10/11,3,24,4
YOR202W,10,12/10/11,4,24,3
YOR202W,10,12/10/11,5,1,2
YOR202W,10,12/10/11,6,1,2
YOR202W,10,12/10/11,6,24,3
YOR202W,10,12/10/11,7,1,5
YOR202W,10,12/10/11,7,24,4
YOR202W,10,12/10/11,8,1,4
YOR202W,10,12/10/11,8,24,2
YOR202W,10,12/10/11,9,1,2
YOR202W,10,12/10/11,9,24,4
YOR202W,10,12/10/11,10,1,5
YOR202W,10,12/10/11,10,24,3
YOR202W,10,12/10/11,11,1,2
YOR202W,10,12/10/11,12,1,5
YOR202W,10,12/10/11,12,24,3
YOR202W,10,12/10/11,13,1,5
YOR202W,10,12/10/11,13,24,4
YOR202W,10,12/10/11,14,1,4
YOR202W,10,12/10/11,14,24,0
YOR202W,10,12/10/11,15,1,5
YOR202W,10,12/10/11,15,24,4
YOR202W,10,12/10/11,16,1,5
YOR202W,10,12/10/11,16,2,4
YOR202W,10,12/10/11,16,3,3
YOR202W,10,12/10/11,16,4,3
YOR202W,10,12/10/11,16,5,4
YOR202W,10,12/10/11,16,6,6
YOR202W,10,12/10/11,16,7,4
YOR202W,10,12/10/11,16,8,3
YOR202W,10,12/10/11,16,9,3
YOR202W,10,12/10/11,16,10,4
YOR202W,10,12/10/11,16,11,1
YOR202W,10,12/10/11,16,12,4
YOR202W,10,12/10/11,16,13,4
YOR202W,10,12/10/11,16,14,3
YOR202W,10,12/10/11,16,15,5
YOR202W,10,12/10/11,16,16,5
YOR202W,10,12/10/11,16,17,5
YOR202W,10,12/10/11,16,18,3
YOR202W,10,12/10/11,16,19,3
YOR202W,10,12/10/11,16,20,3
YOR202W,10,12/10/11,16,21,1
YOR202W,10,12/10/11,16,22,3
YOR202W,10,12/10/11,16,23,1
YOR202W,10,12/10/11,16,24,3
YOR202W,11,12/10/11,1,1,4
YOR202W,11,12/10/11,1,2,0
YOR202W,11,12/10/11,1,3,4
YOR202W,11,12/10/11,1,4,3
YOR202W,11,12/10/11,1,5,4
YOR202W,11,12/10/11,1,6,5
YOR202W,11,12/10/11,1,7,4
YOR202W,11,12/10/11,1,8,4
YOR202W,11,12/10/11,1,9,4
YOR202W,11,12/10/11,1,10,4
YOR202W,11,12/10/11,1,11,4
YOR202W,11,12/10/11,1,12,3
YOR202W,11,12/10/11,1,13,3
YOR202W,11,12/10/11,1,14,5
YOR202W,11,12/10/11,1,15,2
YOR202W,11,12/10/11,1,16,3
YOR202W,11,12/10/11,1,17,4
YOR202W,11,12/10/11,1,18,5
YOR202W,11,12/10/11,1,19,4
YOR202W,11,12/10/11,1,20,4
YOR202W,11,12/10/11,1,21,4
YOR202W,11,12/10/11,1,22,3
YOR202W,11,12/10/11,1,23,3
YOR202W,11,12/10/11,1,24,1
YOR202W,11,12/10/11,2,1,1
YOR202W,11,12/10/11,2,24,0
YOR202W,11,12/10/11,3,1,4
YOR202W,11,12/10/11,3,24,4
YOR202W,11,12/10/11,4,1,4
YOR202W,11,12/10/11,5,1,5
YOR202W,11,12/10/11,5,24,3
YOR202W,11,12/10/11,6,24,4
YOR202W,11,12/10/11,7,1,3
YOR202W,11,12/10/11,7,24,2
YOR202W,11,12/10/11,8,1,4
YOR202W,11,12/10/11,8,24,2
YOR202W,11,12/10/11,9,1,1
YOR202W,11,12/10/11,9,24,2
YOR202W,11,12/10/11,10,1,0
YOR202W,11,12/10/11,10,24,5
YOR202W,11,12/10/11,11,1,2
YOR202W,11,12/10/11,11,24,5
YOR202W,11,12/10/11,12,1,2
YOR202W,11,12/10/11,12,24,1
YOR202W,11,12/10/11,13,1,0
YOR202W,11,12/10/11,13,24,4
YOR202W,11,12/10/11,14,1,4
YOR202W,11,12/10/11,14,24,3
YOR202W,11,12/10/11,15,1,4
YOR202W,11,12/10/11,15,24,2
YOR202W,11,12/10/11,16,2,5
YOR202W,11,12/10/11,16,3,1
YOR202W,11,12/10/11,16,4,0
YOR202W,11,12/10/11,16,5,4
YOR202W,11,12/10/11,16,6,4
YOR202W,11,12/10/11,16,7,5
YOR202W,11,12/10/11,16,8,3
YOR202W,11,12/10/11,16,9,4
YOR202W,11,12/10/11,16,10,4
YOR202W,11,12/10/11,16,11,2
YOR202W,11,12/10/11,16,12,1
YOR202W,11,12/10/11,16,13,4
YOR202W,11,12/10/11,16,14,1
YOR202W,11,12/10/11,16,15,1
YOR202W,11,12/10/11,16,16,5
YOR202W,11,12/10/11,16,17,5
YOR202W,11,12/10/11,16,18,3
YOR202W,11,12/10/11,16,19,5
YOR202W,11,12/10/11,16,20,3
YOR202W,11,12/10/11,16,21,0
YOR202W,11,12/10/11,16,22,5
YOR202W,11,12/10/11,16,23,4
YOR202W,11,12/10/11,16,24,3
YOR202W,12,12/09/11,1,1,6
YOR202W,12,12/09/11,1,2,5
YOR202W,12,12/09/11,1,3,5
YOR202W,12,12/09/11,1,4,0
YOR202W,12,12/09/11,1,5,3
YOR202W,12,12/09/11,1,6,0
YOR202W,12,12/09/11,1,7,4
YOR202W,12,12/09/11,1,8,3
YOR202W,12,12/09/11,1,9,5
YOR202W,12,12/09/11,1,10,3
YOR202W,12,12/09/11,1,12,1
YOR202W,12,12/09/11,1,13,1
YOR202W,12,12/09/11,1,14,3
YOR202W,12,12/09/11,1,16,2
YOR202W,12,12/09/11,1,17,4
YOR202W,12,12/09/11,1,19,3
YOR202W,12,12/09/11,1,20,2
YOR202W,12,12/09/11,1,22,3
YOR202W,12,12/09/11,1,23,0
YOR202W,12,12/09/11,1,24,1
YOR202W,12,12/09/11,2,1,5
YOR202W,12,12/09/11,2,24,0
YOR202W,12,12/09/11,3,1,2
YOR202W,12,12/09/11,3,24,4
YOR202W,12,12/09/11,4,1,5
YOR202W,12,12/09/11,5,1,6
YOR202W,12,12/09/11,5,24,3
YOR202W,12,12/09/11,6,1,4
YOR202W,12,12/09/11,6,24,3
YOR202W,12,12/09/11,7,24,4
YOR202W,12,12/09/11,8,24,1
YOR202W,12,12/09/11,9,1,4
YOR202W,12,12/09/11,9,24,3
YOR202W,12,12/09/11,10,1,1
YOR202W,12,12/09/11,10,24,1
YOR202W,12,12/09/11,11,1,3
YOR202W,12,12/09/11,11,24,5
YOR202W,12,12/09/11,12,1,0
YOR202W,12,12/09/11,12,24,4
YOR202W,12,12/09/11,13,24,5
YOR202W,12,12/09/11,14,1,4
YOR202W,12,12/09/11,14,24,1
YOR202W,12,12/09/11,16,1,5
YOR202W,12,12/09/11,16,2,4
YOR202W,12,12/09/11,16,3,1
YOR202W,12,12/09/11,16,4,1
YOR202W,12,12/09/11,16,6,4
YOR202W,12,12/09/11,16,8,5
YOR202W,12,12/09/11,16,12,5
YOR202W,12,12/09/11,16,13,3
YOR202W,12,12/09/11,16,14,4
YOR202W,12,12/09/11,16,15,4
YOR202W,12,12/09/11,16,16,4
YOR202W,12,12/09/11,16,17,4
YOR202W,12,12/09/11,16,18,6
YOR202W,12,12/09/11,16,19,5
YOR202W,12,12/09/11,16,21,5
YOR202W,12,12/09/11,16,22,4
YOR202W,12,12/09/11,16,23,5
YOR202W,12,12/09/11,16,24,1
YOR202W,13,12/11/11,1,1,2
YOR202W,13,12/11/11,1,3,2
YOR202W,13,12/11/11,1,5,5
YOR202W,13,12/11/11,1,6,1
YOR202W,13,12/11/11,1,7,5
YOR202W,13,12/11/11,1,8,5
YOR202W,13,12/11/11,1,12,1
YOR202W,13,12/11/11,1,13,1
YOR202W,13,12/11/11,1,14,1
YOR202W,13,12/11/11,1,16,3
YOR202W,13,12/11/11,1,18,1
YOR202W,13,12/11/11,1,20,1
YOR202W,13,12/11/11,1,22,2
YOR202W,13,12/11/11,1,23,4
YOR202W,13,12/11/11,1,24,5
YOR202W,13,12/11/11,2,1,4
YOR202W,13,12/11/11,2,24,3
YOR202W,13,12/11/11,3,1,0
YOR202W,13,12/11/11,3,20,2
YOR202W,13,12/11/11,3,24,1
YOR202W,13,12/11/11,4,24,5
YOR202W,13,12/11/11,5,1,5
YOR202W,13,12/11/11,5,24,3
YOR202W,13,12/11/11,6,1,4
YOR202W,13,12/11/11,6,24,3
YOR202W,13,12/11/11,7,1,5
YOR202W,13,12/11/11,8,1,1
YOR202W,13,12/11/11,8,24,4
YOR202W,13,12/11/11,11,1,5
YOR202W,13,12/11/11,11,24,4
YOR202W,13,12/11/11,12,24,4
YOR202W,13,12/11/11,13,1,5
YOR202W,13,12/11/11,13,24,1
YOR202W,13,12/11/11,15,1,5
YOR202W,13,12/11/11,15,24,3
YOR202W,13,12/11/11,16,2,4
YOR202W,13,12/11/11,16,3,3
YOR202W,13,12/11/11,16,5,4
YOR202W,13,12/11/11,16,6,4
YOR202W,13,12/11/11,16,7,5
YOR202W,13,12/11/11,16,8,4
YOR202W,13,12/11/11,16,15,4
YOR202W,13,12/11/11,16,23,1
YOR202W,14,12/11/11,1,1,6
YOR202W,14,12/11/11,1,2,4
YOR202W,14,12/11/11,1,3,1
YOR202W,14,12/11/11,1,5,4
YOR202W,14,12/11/11,1,6,0
YOR202W,14,12/11/11,1,9,0
YOR202W,14,12/11/11,1,11,6
YOR202W,14,12/11/11,1,14,4
YOR202W,14,12/11/11,1,15,5
YOR202W,14,12/11/11,1,16,4
YOR202W,14,12/11/11,1,18,4
YOR202W,14,12/11/11,1,19,4
YOR202W,14,12/11/11,1,21,4
YOR202W,14,12/11/11,1,23,4
YOR202W,14,12/11/11,1,24,2
YOR202W,14,12/11/11,2,1,4
YOR202W,14,12/11/11,3,1,4
YOR202W,14,12/11/11,3,24,5
YOR202W,14,12/11/11,4,1,1
YOR202W,14,12/11/11,4,24,1
YOR202W,14,12/11/11,5,1,4
YOR202W,14,12/11/11,5,24,5
YOR202W,14,12/11/11,6,1,3
YOR202W,14,12/11/11,6,24,1
YOR202W,14,12/11/11,7,1,5
YOR202W,14,12/11/11,7,24,3
YOR202W,14,12/11/11,8,1,1
YOR202W,14,12/11/11,8,24,5
YOR202W,14,12/11/11,9,1,4
YOR202W,14,12/11/11,9,24,5
YOR202W,14,12/11/11,10,24,3
YOR202W,14,12/11/11,11,1,1
YOR202W,14,12/11/11,11,24,4
YOR202W,14,12/11/11,12,1,4
YOR202W,14,12/11/11,12,24,2
YOR202W,14,12/11/11,13,1,4
YOR202W,14,12/11/11,13,24,3
YOR202W,14,12/11/11,14,24,3
YOR202W,14,12/11/11,15,1,5
YOR202W,14,12/11/11,15,3,1
YOR202W,14,12/11/11,15,5,3
YOR202W,14,12/11/11,15,7,3
YOR202W,14,12/11/11,15,24,3
YOR202W,14,12/11/11,16,2,4
YOR202W,14,12/11/11,16,3,4
YOR202W,14,12/11/11,16,8,0
YOR202W,14,12/11/11,16,10,4
YOR202W,14,12/11/11,16,11,1
YOR202W,14,12/11/11,16,12,4
YOR202W,14,12/11/11,16,13,4
YOR202W,14,12/11/11,16,14,1
YOR202W,14,12/11/11,16,15,4
YOR202W,14,12/11/11,16,17,1
YOR202W,14,12/11/11,16,18,2
YOR202W,14,12/11/11,16,19,4
YOR202W,14,12/11/11,16,22,4
YOR202W,14,12/11/11,16,23,4
YOR202W,14,12/11/11,16,24,3
YOR202W,1,11/29/11,1,1,5
YOR202W,1,11/29/11,1,4,2
YOR202W,1,11/29/11,1,5,4
YOR202W,1,11/29/11,1,6,5
YOR202W,1,11/29/11,1,7,1
YOR202W,1,11/29/11,1,8,2
YOR202W,1,11/29/11,1,9,1
YOR202W,1,11/29/11,1,10,2
YOR202W,1,11/29/11,1,11,2
YOR202W,1,11/29/11,1,12,1
YOR202W,1,11/29/11,1,13,1
YOR202W,1,11/29/11,1,14,1
YOR202W,1,11/29/11,1,15,1
YOR202W,1,11/29/11,1,16,2
YOR202W,1,11/29/11,1,17,5
YOR202W,1,11/29/11,1,18,0
YOR202W,1,11/29/11,1,19,4
YOR202W,1,11/29/11,1,20,1
YOR202W,1,11/29/11,1,21,3
YOR202W,1,11/29/11,1,22,4
YOR202W,1,11/29/11,1,23,1
YOR202W,1,11/29/11,1,24,2
YOR202W,1,11/29/11,2,1,3
YOR202W,1,11/29/11,2,24,1
YOR202W,1,11/29/11,3,1,4
YOR202W,1,11/29/11,3,24,4
YOR202W,1,11/29/11,4,1,3
YOR202W,1,11/29/11,4,24,4
YOR202W,1,11/29/11,5,1,4
YOR202W,1,11/29/11,5,24,1
YOR202W,1,11/29/11,6,1,1
YOR202W,1,11/29/11,6,24,4
YOR202W,1,11/29/11,7,1,1
YOR202W,1,11/29/11,7,24,4
YOR202W,1,11/29/11,8,1,0
YOR202W,1,11/29/11,8,24,1
YOR202W,1,11/29/11,9,1,4
YOR202W,1,11/29/11,9,24,4
YOR202W,1,11/29/11,10,1,4
YOR202W,1,11/29/11,10,24,4
YOR202W,1,11/29/11,11,1,4
YOR202W,1,11/29/11,11,24,0
YOR202W,1,11/29/11,12,1,5
YOR202W,1,11/29/11,12,24,5
YOR202W,1,11/29/11,13,1,0
YOR202W,1,11/29/11,13,24,4
YOR202W,1,11/29/11,14,1,3
YOR202W,1,11/29/11,14,24,1
YOR202W,1,11/29/11,15,1,4
YOR202W,1,11/29/11,15,24,1
YOR202W,1,11/29/11,16,1,3
YOR202W,1,11/29/11,16,2,0
YOR202W,1,11/29/11,16,3,3
YOR202W,1,11/29/11,16,4,0
YOR202W,1,11/29/11,16,5,0
YOR202W,1,11/29/11,16,6,0
YOR202W,1,11/29/11,16,7,3
YOR202W,1,11/29/11,16,8,5
YOR202W,1,11/29/11,16,9,3
YOR202W,1,11/29/11,16,10,4
YOR202W,1,11/29/11,16,11,1
YOR202W,1,11/29/11,16,12,1
YOR202W,1,11/29/11,16,13,3
YOR202W,1,11/29/11,16,14,0
YOR202W,1,11/29/11,16,15,4
YOR202W,1,11/29/11,16,16,3
YOR202W,1,11/29/11,16,17,1
YOR202W,1,11/29/11,16,18,0
YOR202W,1,11/29/11,16,19,5
YOR202W,1,11/29/11,16,20,5
YOR202W,1,11/29/11,16,21,5
YOR202W,1,11/29/11,16,23,5
YOR202W,2,11/29/11,1,1,5
YOR202W,2,11/29/11,1,2,5
YOR202W,2,11/29/11,1,3,1
YOR202W,2,11/29/11,1,5,4
YOR202W,2,11/29/11,1,6,4
YOR202W,2,11/29/11,1,7,4
YOR202W,2,11/29/11,1,8,4
YOR202W,2,11/29/11,1,9,1
YOR202W,2,11/29/11,1,10,4
YOR202W,2,11/29/11,1,11,4
YOR202W,2,11/29/11,1,12,3
YOR202W,2,11/29/11,1,13,1
YOR202W,2,11/29/11,1,14,1
YOR202W,2,11/29/11,1,15,2
YOR202W,2,11/29/11,1,16,1
YOR202W,2,11/29/11,1,17,4
YOR202W,2,11/29/11,1,18,5
YOR202W,2,11/29/11,1,19,1
YOR202W,2,11/29/11,1,20,0
YOR202W,2,11/29/11,1,21,1
YOR202W,2,11/29/11,1,22,1
YOR202W,2,11/29/11,1,23,4
YOR202W,2,11/29/11,1,24,1
YOR202W,2,11/29/11,2,1,0
YOR202W,2,11/29/11,2,24,1
YOR202W,2,11/29/11,3,1,3
YOR202W,2,11/29/11,3,24,2
YOR202W,2,11/29/11,4,1,5
YOR202W,2,11/29/11,4,24,4
YOR202W,2,11/29/11,5,1,1
YOR202W,2,11/29/11,5,24,4
YOR202W,2,11/29/11,6,1,4
YOR202W,2,11/29/11,6,24,0
YOR202W,2,11/29/11,7,1,1
YOR202W,2,11/29/11,7,24,1
YOR202W,2,11/29/11,8,1,0
YOR202W,2,11/29/11,8,24,2
YOR202W,2,11/29/11,9,1,1
YOR202W,2,11/29/11,9,24,1
YOR202W,2,11/29/11,10,1,0
YOR202W,2,11/29/11,10,24,1
YOR202W,2,11/29/11,11,24,5
YOR202W,2,11/29/11,12,1,4
YOR202W,2,11/29/11,12,24,1
YOR202W,2,11/29/11,13,1,3
YOR202W,2,11/29/11,13,24,5
YOR202W,2,11/29/11,14,1,5
YOR202W,2,11/29/11,14,24,3
YOR202W,2,11/29/11,15,1,5
YOR202W,2,11/29/11,15,24,4
YOR202W,2,11/29/11,16,1,4
YOR202W,2,11/29/11,16,2,0
YOR202W,2,11/29/11,16,4,0
YOR202W,2,11/29/11,16,5,0
YOR202W,2,11/29/11,16,6,2
YOR202W,2,11/29/11,16,7,5
YOR202W,2,11/29/11,16,8,3
YOR202W,2,11/29/11,16,9,0
YOR202W,2,11/29/11,16,10,5
YOR202W,2,11/29/11,16,11,4
YOR202W,2,11/29/11,16,12,1
YOR202W,2,11/29/11,16,13,5
YOR202W,2,11/29/11,16,14,1
YOR202W,2,11/29/11,16,16,2
YOR202W,2,11/29/11,16,17,5
YOR202W,2,11/29/11,16,18,4
YOR202W,2,11/29/11,16,19,0
YOR202W,2,11/29/11,16,20,3
YOR202W,2,11/29/11,16,21,4
YOR202W,2,11/29/11,16,22,1
YOR202W,2,11/29/11,16,24,3
YOR202W,3,11/19/11,1,1,0
YOR202W,3,11/19/11,1,2,5
YOR202W,3,11/19/11,1,3,1
YOR202W,3,11/19/11,1,4,4
YOR202W,3,11/19/11,1,5,3
YOR202W,3,11/19/11,1,6,1
YOR202W,3,11/19/11,1,7,3
YOR202W,3,11/19/11,1,8,1
YOR202W,3,11/19/11,1,9,1
YOR202W,3,11/19/11,1,10,0
YOR202W,3,11/19/11,1,11,1
YOR202W,3,11/19/11,1,12,1
YOR202W,3,11/19/11,1,13,4
YOR202W,3,11/19/11,1,14,1
YOR202W,3,11/19/11,1,15,3
YOR202W,3,11/19/11,1,16,2
YOR202W,3,11/19/11,1,17,3
